           YEAR,            DAY,         PREACC,        EVAPACC,         ROFACC,        ROFOACC,        ROFSACC,        ROFBACC,        DSTGACC,            PRE,           EVAP,            ROF,           ROFO,           ROFS,           ROFB,          SNCAN,           RCAN,            SNO,           WSNO,           PNDW,          LQWS1,          FRWS1,          ALWS1,          LQWS2,          FRWS2,          ALWS2,          LQWS3,          FRWS3,          ALWS3,           LQWS,           FRWS,           ALWS,            LZS,            DZS,            STG,           DSTG,
           2002,             31,   79.68616    ,   3.968543    ,  0.1984408    ,  0.1237684    ,  0.5533080E-01,  0.1934147E-01,   34.16992    ,   79.68616    ,   3.968543    ,  0.1984408    ,  0.1237684    ,  0.5533080E-01,  0.1934147E-01,   2.326349    ,  0.2480129E-02,   32.44991    ,  0.7864025E-04,  0.3152956E-03,   4.318517    ,   29.72959    ,   34.04824    ,   33.51817    ,   12.46574    ,   45.98389    ,   619.7515    ,  0.1459362    ,   619.8975    ,   657.5883    ,   42.34126    ,   699.9296    ,  0.6697717    ,   0.000000    ,   735.3784    ,   34.16992    ,
           2002,             59,   129.6685    ,   10.62267    ,  0.2809280    ,  0.1237710    ,  0.1004397    ,  0.5671706E-01,   62.60046    ,   49.98261    ,   6.654132    ,  0.8248729E-01,  0.2712178E-05,  0.4510893E-01,  0.3737560E-01,   1.156768    ,  0.6441773E-02,   93.51896    ,  0.4073704E-02,  0.7530581E-05,   4.129228    ,   30.56738    ,   34.69669    ,   30.58296    ,   22.02398    ,   52.60694    ,   611.1331    ,   1.120970    ,   612.2507    ,   645.8452    ,   53.71233    ,   699.5543    ,   1.042725    ,   0.000000    ,   795.2869    ,   59.90851    ,
           2002,             90,   199.9505    ,   22.93371    ,   1.086787    ,  0.1263198    ,  0.8639629    ,  0.9650324E-01,   93.98645    ,   70.28248    ,   12.31106    ,  0.8058587    ,  0.2549138E-02,  0.7635231    ,  0.3978623E-01,  0.8453938    ,  0.1118509E-01,   152.7005    ,  0.3270727E-01,  0.3356426E-01,   4.141045    ,   30.58837    ,   34.72973    ,   30.03661    ,   25.24079    ,   55.27743    ,   607.2233    ,   3.082680    ,   610.3054    ,   641.4009    ,   58.91184    ,   700.3126    ,   1.023654    ,   0.000000    ,   854.9253    ,   59.63837    ,
           2002,            120,   244.0735    ,   34.40430    ,   9.070533    ,  0.4948804    ,   8.436656    ,  0.1389913    ,   118.4319    ,   44.12288    ,   11.47060    ,   7.983746    ,  0.3685607    ,   7.572697    ,  0.4248820E-01,  0.1365112    ,  0.1483384E-01,   181.4552    ,  0.3081257    ,  0.1882680    ,   5.001318    ,   31.15571    ,   36.15701    ,   34.93806    ,   24.63826    ,   59.57631    ,   609.7322    ,   4.521251    ,   614.2556    ,   649.6716    ,   60.31522    ,   709.9889    ,   1.083248    ,   0.000000    ,   892.9863    ,   38.06097    ,
           2002,            151,   305.7557    ,   47.47228    ,   58.42550    ,   3.875495    ,   54.22749    ,  0.3224774    ,   135.5199    ,   61.68282    ,   13.06800    ,   49.35494    ,   3.380614    ,   45.79086    ,  0.1834858    ,  0.1712286    ,  0.2220298E-01,   156.6172    ,  0.2425575    ,   10.13792    ,   8.190536    ,   29.64058    ,   37.83114    ,   40.18726    ,   26.35998    ,   66.54731    ,   634.3820    ,   4.900792    ,   639.2828    ,   682.7598    ,   60.90136    ,   743.6612    ,   2.158587    ,   0.000000    ,   902.8718    ,   9.885559    ,
           2002,            181,   362.9708    ,   81.92577    ,   207.4498    ,   8.812009    ,   196.3358    ,   2.302108    ,   134.9510    ,   57.21510    ,   34.45354    ,   149.0245    ,   4.936528    ,   142.1083    ,   1.979627    ,  0.4086850E-01,  0.3500530E-01,   51.13153    ,  0.1198956    ,   7.277510    ,   22.42515    ,   9.617459    ,   32.04262    ,   48.60457    ,   13.74847    ,   62.35303    ,   675.4479    ,   4.866467    ,   680.3142    ,   746.4776    ,   28.23240    ,   774.7098    ,   7.260967    ,   0.000000    ,   833.2989    ,  -69.57294    ,
           2002,            212,   399.3875    ,   136.7386    ,   219.5819    ,   8.960603    ,   201.2062    ,   9.415193    ,   123.4493    ,   36.41532    ,   54.81276    ,   12.13211    ,  0.1486078    ,   4.870416    ,   7.113092    ,  0.1174198E-01,  0.2585983E-01,  0.1663828    ,  0.2882769E-02,  0.1258854E-02,   20.00369    ,  0.6817075E-02,   20.01049    ,   47.68869    ,  0.1535326    ,   47.84219    ,   672.3497    ,   2.283352    ,   674.6337    ,   740.0420    ,   2.443702    ,   742.4864    ,   14.79805    ,   0.000000    ,   757.4917    ,  -75.80719    ,
           2002,            243,   460.0754    ,   183.2725    ,   233.7589    ,   9.006238    ,   208.5786    ,   16.17345    ,   114.0685    ,   60.68702    ,   46.53392    ,   14.17652    ,  0.4565395E-01,   7.372590    ,   6.758283    ,  0.3924740E-01,  0.4177392E-01,  0.8172818    ,  0.1623390E-01,  0.6898391E-09,   22.48615    ,  0.2811731E-02,   22.48899    ,   50.15278    ,   0.000000    ,   50.15278    ,   662.8782    ,  0.1089718    ,   662.9881    ,   735.5171    ,  0.1117836    ,   735.6299    ,   14.57444    ,   0.000000    ,   751.1194    ,  -6.372314    ,
           2002,            273,   543.3920    ,   210.2121    ,   252.8725    ,   9.093244    ,   221.0419    ,   22.73707    ,   108.0759    ,   83.31996    ,   26.94008    ,   19.11403    ,  0.8700947E-01,   12.46343    ,   6.563593    ,  0.1194253    ,  0.4414819E-01,   1.603121    ,  0.1142111E-01,  0.3610979E-03,   24.21426    ,  0.6259151    ,   24.84016    ,   52.12695    ,  0.2720976E-03,   52.12725    ,   667.4099    ,   0.000000    ,   667.4099    ,   743.7511    ,  0.6261872    ,   744.3773    ,   14.63167    ,   0.000000    ,   760.7855    ,   9.666138    ,
           2002,            304,   568.6412    ,   215.2598    ,   268.4474    ,   9.101018    ,   230.2370    ,   29.10985    ,   105.5245    ,   25.24592    ,   5.047566    ,   15.57514    ,  0.7777744E-02,   9.194559    ,   6.372793    ,  0.2276482    ,  0.1484600E-01,   24.96231    ,  0.2572195E-01,  0.2160665E-02,   17.77473    ,   14.85484    ,   32.62954    ,   46.61768    ,   1.330183    ,   47.94788    ,   664.2315    ,   0.000000    ,   664.2315    ,   728.6239    ,   16.18502    ,   744.8089    ,   14.24281    ,   0.000000    ,   784.2820    ,   23.49646    ,
           2002,            334,   599.5139    ,   217.1844    ,   277.3375    ,   9.101393    ,   234.2797    ,   33.95686    ,   104.9064    ,   30.87099    ,   1.924523    ,   8.889943    ,  0.3778694E-03,   4.042606    ,   4.846968    ,  0.5229909    ,  0.1241886E-01,   46.86960    ,  0.6555419E-02,  0.5590619E-02,   4.240857    ,   33.82852    ,   38.06939    ,   35.91387    ,   21.58833    ,   57.50217    ,   644.2015    ,  0.9771878E-05,   644.2015    ,   684.3563    ,   55.41685    ,   739.7731    ,   12.69216    ,   0.000000    ,   799.8762    ,   15.59424    ,
           2002,            365,   631.5969    ,   218.3147    ,   282.8963    ,   9.101393    ,   236.3741    ,   37.42148    ,   105.5185    ,   32.08561    ,   1.130389    ,   5.558918    ,  0.1570624E-05,   2.094296    ,   3.464625    ,  0.8178477    ,  0.2293760E-02,   67.83742    ,  0.1455844E-03,  0.4927892E-05,   4.000033    ,   34.21461    ,   38.21466    ,   22.92777    ,   45.83822    ,   68.76609    ,   626.9174    ,  0.7555537E-01,   626.9932    ,   653.8452    ,   80.12839    ,   733.9740    ,   10.59809    ,   0.000000    ,   813.2303    ,   13.35406    ,
           2003,             31,   676.6685    ,   221.3650    ,   285.2384    ,   9.101393    ,   236.3741    ,   39.76340    ,   108.7370    ,   45.07158    ,   3.050143    ,   2.341936    ,  0.3808395E-06,   0.000000    ,   2.341936    ,   1.163370    ,  0.3743927E-02,   105.1197    ,  0.4317344E-04,  0.2685104E-04,   4.000000    ,   34.21468    ,   38.21471    ,   9.391418    ,   60.66661    ,   70.05906    ,   622.9196    ,   1.642543    ,   624.5631    ,   636.3110    ,   96.52383    ,   732.8369    ,   8.760581    ,   0.000000    ,   847.8821    ,   34.65186    ,
           2003,             59,   711.7079    ,   226.9752    ,   286.7963    ,   9.101393    ,   236.3741    ,   41.32165    ,   113.5380    ,   35.03906    ,   5.610093    ,   1.558220    ,  0.4695608E-05,   0.000000    ,   1.558215    ,  0.6870135    ,  0.7714024E-02,   142.2664    ,  0.1607552E-03,  0.3730100E-04,   4.000000    ,   34.21468    ,   38.21471    ,   7.953145    ,   62.10595    ,   70.05989    ,   619.7843    ,   4.057297    ,   623.8412    ,   631.7374    ,   100.3779    ,   732.1158    ,   7.530793    ,   0.000000    ,   882.6081    ,   34.72595    ,
           2003,             90,   768.2872    ,   236.4859    ,   288.1243    ,   9.101393    ,   236.3741    ,   42.64922    ,   121.0510    ,   56.57865    ,   9.511244    ,   1.327592    ,  0.6822454E-05,   0.000000    ,   1.327586    ,  0.4748363    ,  0.1346198E-01,   185.5822    ,  0.4708438E-01,  0.3504124E-01,   4.000000    ,   34.21468    ,   38.21471    ,   7.935320    ,   62.12475    ,   70.05989    ,   614.1652    ,   9.895297    ,   624.0612    ,   626.1005    ,   106.2347    ,   732.3358    ,   6.602783    ,   0.000000    ,   925.0561    ,   42.44800    ,
           2003,            120,   859.4161    ,   247.8305    ,   290.8611    ,   10.56364    ,   236.5481    ,   43.75048    ,   129.8265    ,   91.12743    ,   11.34485    ,   2.737621    ,   1.462254    ,  0.1740623    ,   1.101305    ,  0.1585496    ,  0.2487406E-01,   209.8748    ,  0.4613384    ,   8.125557    ,   4.445000    ,   34.17770    ,   38.62281    ,   9.142753    ,   63.38593    ,   72.52908    ,   621.6898    ,   14.69382    ,   636.3838    ,   635.2776    ,   112.2574    ,   747.5356    ,   6.103154    ,   0.000000    ,   964.1573    ,   39.10126    ,
           2003,            151,   913.2513    ,   260.2190    ,   359.7696    ,   33.46457    ,   278.4321    ,   47.87387    ,   140.8522    ,   53.83625    ,   12.38812    ,   68.90855    ,   22.90095    ,   41.88416    ,   4.123430    ,  0.1219897    ,  0.2024753E-01,   186.4356    ,  0.4473831    ,   23.44012    ,   10.99666    ,   27.66415    ,   38.66080    ,   13.23031    ,   64.53584    ,   77.76610    ,   685.1284    ,   15.12427    ,   700.2534    ,   709.3553    ,   107.3242    ,   816.6804    ,   10.87441    ,   0.000000    ,   1014.579    ,   50.42181    ,
           2003,            181,   971.5388    ,   303.7705    ,   534.7907    ,   46.27259    ,   424.8340    ,   63.68578    ,   143.4826    ,   58.28775    ,   43.55180    ,   175.0218    ,   12.80807    ,   146.4018    ,   15.81193    ,  0.1493831E-01,  0.4745315E-01,   39.30340    ,  0.1321104    ,   9.594561    ,   25.44774    ,   5.169427    ,   30.61714    ,   38.36415    ,   27.57936    ,   65.94360    ,   717.8695    ,   13.44724    ,   731.3167    ,   781.6814    ,   46.19603    ,   827.8774    ,   22.53459    ,   0.000000    ,   889.9095    ,  -124.6696    ,
           2003,            212,   1012.283    ,   362.3708    ,   575.2332    ,   46.40036    ,   446.8292    ,   82.00449    ,   141.2162    ,   40.74155    ,   58.60017    ,   40.44262    ,  0.1278293    ,   21.99588    ,   18.31892    ,  0.5041966E-02,  0.1939672E-01,  0.6039529    ,  0.4284879E-02,  0.7017386E-01,   20.79325    ,  0.6763700E-01,   20.86088    ,   48.99069    ,   1.667219    ,   50.65791    ,   701.2296    ,   4.800692    ,   706.0292    ,   771.0135    ,   6.535548    ,   777.5480    ,   24.31016    ,   0.000000    ,   802.4900    ,  -87.41956    ,
           2003,            243,   1040.291    ,   401.5853    ,   589.1860    ,   46.44626    ,   448.9836    ,   93.75509    ,   137.0144    ,   28.01040    ,   39.21476    ,   13.95083    ,  0.4593682E-01,   2.154301    ,   11.75059    ,  0.2811811E-02,  0.2650878E-01,  0.8908829E-02,  0.7320874E-04,   0.000000    ,   18.36070    ,  0.2651228E-03,   18.36096    ,   45.46900    ,   0.000000    ,   45.46900    ,   676.3065    ,  0.2554386    ,   676.5623    ,   740.1362    ,  0.2557037    ,   740.3923    ,   19.54779    ,   0.000000    ,   759.9777    ,  -42.51227    ,
           2003,            273,   1097.426    ,   421.5882    ,   608.0154    ,   46.50166    ,   460.0961    ,   101.4165    ,   133.5901    ,   57.13995    ,   20.00279    ,   18.82952    ,  0.5541961E-01,   11.11265    ,   7.661426    ,  0.1326822    ,  0.3570022E-01,   4.638542    ,  0.3855370E-01,   0.000000    ,   24.05636    ,  0.6258811    ,   24.68225    ,   51.62949    ,  0.2854906E-02,   51.63239    ,   668.1088    ,   0.000000    ,   668.1088    ,   743.7947    ,  0.6287360    ,   744.4235    ,   16.09139    ,   0.000000    ,   765.3616    ,   5.383911    ,
           2003,            304,   1163.610    ,   433.3397    ,   630.1715    ,   46.51036    ,   474.7231    ,   108.9374    ,   130.8456    ,   66.18822    ,   11.75136    ,   22.15654    ,  0.8763482E-02,   14.62698    ,   7.520792    ,  0.3155711    ,  0.3079532E-01,   10.65709    ,  0.2352364E-01,  0.1412381    ,   18.33244    ,   13.50344    ,   31.83590    ,   49.64453    ,  0.8271130    ,   50.47168    ,   666.6369    ,   0.000000    ,   666.6369    ,   734.6139    ,   14.33055    ,   748.9445    ,   15.59741    ,   0.000000    ,   775.5696    ,   10.20795    ,
           2003,            334,   1220.884    ,   437.0667    ,   649.2811    ,   46.51036    ,   487.2712    ,   115.5000    ,   129.8942    ,   57.27168    ,   3.727171    ,   19.10975    ,  0.7201851E-06,   12.54728    ,   6.562446    ,   1.308318    ,  0.3190078E-02,   47.97028    ,  0.4146064E-04,  0.8736110E-06,   6.259907    ,   32.01437    ,   38.27421    ,   39.54578    ,   19.57123    ,   59.11704    ,   648.3697    ,  0.2803128E-04,   648.3697    ,   694.1754    ,   51.58563    ,   745.7610    ,   14.81545    ,   0.000000    ,   809.8575    ,   34.28796    ,
           2003,            365,   1250.678    ,   439.2030    ,   653.5025    ,   46.51036    ,   487.2978    ,   119.6777    ,   130.6194    ,   29.79117    ,   2.136636    ,   4.221948    ,  0.2521835E-06,  0.4409372E-01,   4.177852    ,   1.269002    ,  0.8953046E-03,   97.83306    ,   0.000000    ,   0.000000    ,   4.079504    ,   34.64235    ,   38.72224    ,   25.18841    ,   41.87524    ,   67.06354    ,   631.5696    ,  0.5532596E-01,   631.6252    ,   660.8376    ,   76.57292    ,   737.4109    ,   11.69625    ,   0.000000    ,   848.2103    ,   38.35272    ,
           2004,             31,   1299.699    ,   442.1128    ,   656.2110    ,   46.51036    ,   487.3109    ,   122.3743    ,   132.2971    ,   49.02016    ,   2.909671    ,   2.710164    ,  0.2125811E-06,  0.1358078E-01,   2.696582    ,   1.269099    ,  0.2068429E-02,   125.9851    ,  0.7486286E-04,  0.3896458E-05,   4.000000    ,   34.72227    ,   38.72235    ,   13.01623    ,   56.45281    ,   69.46909    ,   626.3430    ,   1.773440    ,   628.1168    ,   643.3593    ,   92.94852    ,   736.3083    ,   9.428173    ,   0.000000    ,   872.9922    ,   24.78198    ,
           2004,             60,   1322.703    ,   446.9215    ,   657.9995    ,   46.51036    ,   487.3109    ,   124.1624    ,   135.0168    ,   23.00584    ,   4.808888    ,   1.787976    ,  0.1019651E-04,   0.000000    ,   1.787965    ,  0.4980828    ,  0.7815844E-02,   163.6909    ,  0.7044926E-02,  0.1280893E-03,   4.000000    ,   34.72227    ,   38.72235    ,   11.17563    ,   58.82024    ,   69.99583    ,   618.4755    ,   8.326842    ,   626.8033    ,   633.6511    ,   101.8693    ,   735.5215    ,   7.943784    ,   0.000000    ,   907.6671    ,   34.67487    ,
           2004,             91,   1363.487    ,   455.8006    ,   659.5877    ,   46.52092    ,   487.4451    ,   125.6072    ,   138.8170    ,   40.78045    ,   8.878748    ,   1.589929    ,  0.1057309E-01,  0.1344862    ,   1.444870    ,  0.3068613    ,  0.1084395E-01,   194.0120    ,  0.2853956E-01,  0.1456191    ,   4.000093    ,   34.72462    ,   38.72482    ,   10.48988    ,   59.68286    ,   70.17306    ,   608.5145    ,   18.25779    ,   626.7721    ,   623.0045    ,   112.6653    ,   735.6699    ,   6.901213    ,   0.000000    ,   936.9283    ,   29.26117    ,
           2004,            121,   1402.332    ,   463.1359    ,   668.3218    ,   47.68026    ,   493.7919    ,   126.8359    ,   142.9022    ,   38.84257    ,   7.335816    ,   8.734114    ,   1.159385    ,   6.346169    ,   1.228566    ,  0.1126325    ,  0.1088614E-01,   191.4268    ,  0.2321031    ,   4.283146    ,   4.194526    ,   35.01051    ,   39.20528    ,   13.99627    ,   61.42070    ,   75.41695    ,   620.6294    ,   22.58567    ,   643.2161    ,   638.8202    ,   119.0169    ,   757.8383    ,   6.451941    ,   0.000000    ,   956.0709    ,   19.14264    ,
           2004,            152,   1499.593    ,   478.5321    ,   715.1498    ,   51.35563    ,   534.5276    ,   129.2524    ,   147.7903    ,   97.26015    ,   15.39488    ,   46.82732    ,   3.675402    ,   40.73541    ,   2.416445    ,  0.1945328    ,  0.3151723E-01,   173.3339    ,  0.4024903    ,   17.21941    ,   8.825510    ,   29.76989    ,   38.59544    ,   18.79123    ,   58.12837    ,   76.91959    ,   661.6732    ,   23.39553    ,   685.0684    ,   689.2899    ,   111.2938    ,   800.5835    ,   8.660589    ,   0.000000    ,   983.2055    ,   27.13458    ,
           2004,            182,   1566.033    ,   506.8769    ,   885.7819    ,   55.62690    ,   684.4244    ,   145.7177    ,   151.2417    ,   66.43862    ,   28.34505    ,   170.6331    ,   4.271243    ,   149.8967    ,   16.46528    ,  0.4856390E-01,  0.3587601E-01,   87.07568    ,  0.2137660    ,   11.43726    ,   19.71874    ,   14.64902    ,   34.36774    ,   30.91995    ,   40.73861    ,   71.65858    ,   716.0507    ,   23.31434    ,   739.3647    ,   766.6894    ,   78.70197    ,   845.3911    ,   21.08143    ,   0.000000    ,   953.8462    ,  -29.35931    ,
           2004,            213,   1623.427    ,   563.6693    ,   962.8163    ,   55.94263    ,   729.9549    ,   176.9064    ,   150.6821    ,   57.39837    ,   56.79263    ,   77.03477    ,  0.3157867    ,   45.53031    ,   31.18867    ,  0.1721417E-01,  0.4830898E-01,   1.829308    ,  0.1408358E-01,  0.1747585    ,   23.63355    ,  0.2164849    ,   23.85002    ,   51.04551    ,   3.451261    ,   54.49677    ,   711.0725    ,   12.86499    ,   723.9371    ,   785.7516    ,   16.53274    ,   802.2839    ,   31.25026    ,   0.000000    ,   835.4434    ,  -118.4028    ,
           2004,            244,   1739.075    ,   611.0012    ,   1007.910    ,   56.00487    ,   755.6196    ,   196.2738    ,   149.2383    ,   115.6509    ,   47.33067    ,   45.09373    ,  0.6229188E-01,   25.66430    ,   19.36715    ,  0.2089401E-01,  0.1136808    ,  0.4152123    ,  0.9536019E-02,   0.000000    ,   24.72596    ,  0.1092525E-02,   24.72705    ,   53.88118    ,   0.000000    ,   53.88118    ,   700.7103    ,   1.350709    ,   702.0612    ,   779.3174    ,   1.351801    ,   780.6694    ,   25.13019    ,   0.000000    ,   806.3589    ,  -29.08441    ,
           2004,            274,   1800.804    ,   635.5630    ,   1053.677    ,   56.09177    ,   779.9479    ,   217.6242    ,   148.4525    ,   61.73602    ,   24.56213    ,   45.76578    ,  0.8694659E-01,   24.32878    ,   21.35002    ,  0.1242894    ,  0.3597267E-01,   3.781864    ,  0.2238267E-01,  0.3405096E-02,   26.58966    ,   2.276090    ,   28.86574    ,   55.42490    ,  0.5678067E-01,   55.48165    ,   708.8694    ,  0.1119525    ,   708.9815    ,   790.8840    ,   2.444824    ,   793.3289    ,   26.98865    ,   0.000000    ,   824.2821    ,   17.92316    ,
           2004,            305,   1846.096    ,   645.3823    ,   1086.309    ,   56.11349    ,   798.0742    ,   232.1092    ,   147.3340    ,   45.29624    ,   9.818426    ,   32.63289    ,  0.2173009E-01,   18.12633    ,   14.48485    ,  0.3029503    ,  0.1916506E-01,   12.46164    ,  0.7198221E-02,  0.3525295E-01,   11.88184    ,   23.80441    ,   35.68629    ,   45.83632    ,   8.518148    ,   54.35442    ,   687.6755    ,  0.7667194E-01,   687.7521    ,   745.3936    ,   32.39923    ,   777.7928    ,   21.88176    ,   0.000000    ,   812.4656    ,  -11.81653    ,
           2004,            335,   1862.639    ,   646.9427    ,   1108.076    ,   56.11349    ,   811.6124    ,   240.3368    ,   146.1771    ,   16.53926    ,   1.560601    ,   21.76571    ,  0.1555015E-05,   13.53825    ,   8.227458    ,  0.2994015    ,  0.6348265E-02,   34.46879    ,  0.1402357E-02,  0.8918720E-03,   4.075741    ,   34.87255    ,   38.94841    ,   27.80629    ,   39.74506    ,   67.55145    ,   649.0429    ,  0.3465954    ,   649.3896    ,   680.9249    ,   74.96420    ,   755.8895    ,   16.75716    ,   0.000000    ,   807.4229    ,  -5.042725    ,
           2004,            366,   1904.238    ,   648.7155    ,   1113.218    ,   56.11349    ,   811.6353    ,   245.4519    ,   145.5994    ,   41.59218    ,   1.773080    ,   5.138777    ,  0.2786966E-06,  0.2363650E-01,   5.115139    ,   1.235131    ,  0.1061440E-02,   62.32190    ,  0.9942568E-05,  0.1438496E-05,   4.000000    ,   34.96786    ,   38.96786    ,   10.83741    ,   59.89117    ,   70.72853    ,   637.0189    ,   3.896254    ,   640.9146    ,   651.8563    ,   98.75528    ,   750.6109    ,   13.02680    ,   0.000000    ,   827.1966    ,   19.77374    ,
           2005,             31,   1934.450    ,   650.7875    ,   1116.555    ,   56.11349    ,   811.6353    ,   248.7901    ,   145.8548    ,   30.20426    ,   2.071629    ,   3.338206    ,  0.3307002E-05,   0.000000    ,   3.338202    ,  0.9046602    ,  0.5937731E-02,   95.72204    ,  0.2199522E-03,  0.1198481E-04,   4.000000    ,   34.96786    ,   38.96786    ,   8.101703    ,   62.67038    ,   70.77213    ,   620.5541    ,   18.69031    ,   639.2455    ,   632.6558    ,   116.3286    ,   748.9855    ,   10.52299    ,   0.000000    ,   856.1392    ,   28.94263    ,
           2005,             59,   1954.720    ,   653.3527    ,   1118.648    ,   56.11349    ,   811.6353    ,   250.8820    ,   146.6659    ,   20.27518    ,   2.564146    ,   2.091801    ,  0.1438731E-04,   0.000000    ,   2.091786    ,  0.3473361    ,  0.3995056E-02,   123.6057    ,  0.2501159E-03,  0.8024194E-03,   4.000000    ,   34.96783    ,   38.96783    ,   7.940126    ,   62.83295    ,   70.77316    ,   599.8078    ,   38.43736    ,   638.2449    ,   611.7479    ,   136.2381    ,   747.9859    ,   8.768751    ,   0.000000    ,   880.7120    ,   24.57275    ,
           2005,             90,   1991.539    ,   662.6415    ,   1120.329    ,   56.11437    ,   811.6353    ,   252.5644    ,   147.8958    ,   36.82090    ,   9.289379    ,   1.683559    ,  0.8795420E-03,   0.000000    ,   1.682681    ,  0.1421226    ,  0.1046090E-01,   140.3125    ,  0.2845400E-01,  0.8531547E-02,   4.000001    ,   34.99145    ,   38.99145    ,   7.929883    ,   62.84492    ,   70.77474    ,   579.3464    ,   58.18489    ,   637.5319    ,   591.2762    ,   156.0213    ,   747.2980    ,   7.470316    ,   0.000000    ,   895.2609    ,   14.54889    ,
           2005,            120,   2014.833    ,   671.6262    ,   1123.709    ,   57.36824    ,   812.5186    ,   253.7982    ,   149.4467    ,   23.29141    ,   8.984543    ,   3.369389    ,   1.253906    ,  0.8833572    ,   1.232127    ,  0.6203499E-01,  0.7484247E-02,   150.0188    ,  0.1089905    ,   3.480519    ,   4.573591    ,   34.57249    ,   39.14586    ,   8.953643    ,   63.52118    ,   72.47526    ,   574.8810    ,   68.79530    ,   643.6770    ,   588.4082    ,   166.8890    ,   755.2982    ,   6.492976    ,   0.000000    ,   911.9873    ,   16.72644    ,
           2005,            151,   2038.902    ,   688.9856    ,   1197.803    ,   60.45564    ,   881.9529    ,   255.3714    ,   150.3960    ,   24.06487    ,   17.35909    ,   74.09510    ,   3.087552    ,   69.43428    ,   1.573246    ,  0.3584662E-01,  0.1175742E-01,   77.92817    ,  0.2432142    ,   11.77427    ,   14.71985    ,   22.24001    ,   36.95988    ,   17.00242    ,   59.47219    ,   76.47474    ,   619.4196    ,   70.66047    ,   690.0793    ,   651.1418    ,   152.3727    ,   803.5139    ,   7.077414    ,   0.000000    ,   888.8110    ,  -23.17633    ,
           2005,            181,   2243.292    ,   723.1730    ,   1353.660    ,   68.04025    ,   1013.161    ,   272.4338    ,   150.7007    ,   204.3952    ,   34.18718    ,   155.8549    ,   7.584692    ,   131.2076    ,   17.06262    ,  0.1263195    ,  0.8895029E-01,   24.32962    ,  0.1416226    ,   5.336990    ,   27.78276    ,   3.133266    ,   30.91603    ,   45.79116    ,   21.29683    ,   67.08810    ,   655.6974    ,   66.81244    ,   722.5098    ,   729.2713    ,   91.24254    ,   820.5139    ,   19.33581    ,   0.000000    ,   864.5366    ,  -24.27435    ,
           2005,            212,   2313.434    ,   790.8094    ,   1409.197    ,   68.70538    ,   1045.784    ,   294.6822    ,   150.3683    ,   70.15477    ,   67.63541    ,   55.53839    ,  0.6651741    ,   32.62550    ,   22.24767    ,  0.1600848E-01,  0.3943433E-01,   2.302503    ,  0.1104581E-01,  0.5872799    ,   24.46113    ,  0.3716507    ,   24.83280    ,   52.03785    ,   2.194927    ,   54.23283    ,   680.1655    ,   50.56526    ,   730.7303    ,   756.6644    ,   53.13184    ,   809.7960    ,   25.64314    ,   0.000000    ,   837.8091    ,  -26.72754    ,
           2005,            243,   2394.972    ,   831.7651    ,   1440.355    ,   68.81904    ,   1061.433    ,   310.0775    ,   149.4832    ,   81.54212    ,   40.95538    ,   31.15978    ,  0.1137651    ,   15.64964    ,   15.39639    ,  0.4579276E-01,  0.4491532E-01,   1.233382    ,  0.9825538E-02,   0.000000    ,   23.03710    ,  0.6501749E-01,   23.10212    ,   51.97253    ,  0.4060130E-04,   51.97257    ,   690.9395    ,   23.62851    ,   714.5690    ,   765.9491    ,   23.69357    ,   789.6437    ,   22.41919    ,   0.000000    ,   813.3953    ,  -24.41376    ,
           2005,            273,   2494.722    ,   851.8216    ,   1483.443    ,   69.03094    ,   1088.402    ,   325.9851    ,   149.1980    ,   99.75140    ,   20.05785    ,   43.08821    ,  0.2119936    ,   26.96861    ,   15.90759    ,  0.1834905    ,  0.3705064E-01,   12.11495    ,  0.5646474E-01,  0.1566048    ,   23.45596    ,   7.850254    ,   31.30626    ,   53.82136    ,  0.3917839    ,   54.21313    ,   700.6147    ,   16.09345    ,   716.7077    ,   777.8920    ,   24.33549    ,   802.2271    ,   23.24425    ,   0.000000    ,   837.8635    ,   24.46814    ,
           2005,            304,   2535.946    ,   855.7487    ,   1526.954    ,   69.05940    ,   1116.964    ,   340.9041    ,   149.4713    ,   41.21476    ,   3.926941    ,   43.50994    ,  0.2847078E-01,   28.56236    ,   14.91909    ,  0.1338117    ,  0.1243317E-01,   41.91444    ,  0.2038355E-01,  0.2422599    ,   8.527739    ,   30.11231    ,   38.64011    ,   47.03497    ,   14.73381    ,   61.76875    ,   682.6083    ,   15.36463    ,   697.9740    ,   738.1710    ,   60.21075    ,   798.3828    ,   22.16541    ,   0.000000    ,   862.6293    ,   24.76581    ,
           2005,            334,   2562.362    ,   858.2593    ,   1539.530    ,   69.05940    ,   1121.259    ,   349.1913    ,   149.6108    ,   26.41375    ,   2.510825    ,   12.57530    ,  0.4361344E-05,   4.288074    ,   8.287229    ,  0.4793443    ,  0.6695336E-02,   64.32488    ,  0.2106563E-03,  0.2032642E-03,   4.289889    ,   35.18732    ,   39.47724    ,   21.27183    ,   51.11597    ,   72.38757    ,   648.0552    ,   16.02102    ,   664.0762    ,   673.6170    ,   102.3243    ,   775.9410    ,   16.79601    ,   0.000000    ,   857.5475    ,  -5.081726    ,
