           YEAR,            DAY,         PREACC,        EVAPACC,         ROFACC,        ROFOACC,        ROFSACC,        ROFBACC,        DSTGACC,            PRE,           EVAP,            ROF,           ROFO,           ROFS,           ROFB,          SNCAN,           RCAN,            SNO,           WSNO,           PNDW,          LQWS1,          FRWS1,          ALWS1,          LQWS2,          FRWS2,          ALWS2,          LQWS3,          FRWS3,          ALWS3,           LQWS,           FRWS,           ALWS,            LZS,            DZS,            STG,           DSTG,
           2010,            273,   5107.964    ,   1913.959    ,   3543.288    ,   843.8658    ,   1966.958    ,   732.2504    ,   173.6548    ,   85.30200    ,   23.24498    ,   35.39950    ,   5.219726    ,   17.57698    ,   12.60281    ,  0.1467953    ,  0.4948282E-01,   6.789036    ,  0.4425348E-01,  0.2092002E-01,   24.55194    ,   1.127057    ,   25.67896    ,   51.94995    ,  0.9809768E-01,   52.04808    ,   651.1415    ,   108.8659    ,   760.0070    ,   727.6434    ,   110.0911    ,   837.7341    ,   20.02961    ,   0.000000    ,   864.7939    ,   14.47607    ,
           2010,            304,   5122.766    ,   1925.157    ,   3568.672    ,   845.6989    ,   1976.163    ,   746.5881    ,   173.5769    ,   14.80747    ,   11.19799    ,   25.38654    ,   1.833485    ,   9.215138    ,   14.33791    ,  0.7014062E-01,  0.1005022E-01,   4.736044    ,  0.3698380E-02,  0.5243286E-02,   12.79250    ,   18.77393    ,   31.56641    ,   42.77776    ,   8.198185    ,   50.97585    ,   647.4249    ,   106.6989    ,   754.1243    ,   702.9951    ,   133.6710    ,   836.6665    ,   21.41833    ,   0.000000    ,   862.9052    ,  -1.888794    ,
           2010,            334,   5160.160    ,   1929.140    ,   3576.005    ,   845.6989    ,   1976.636    ,   753.4156    ,   173.5532    ,   37.39717    ,   3.979863    ,   7.326883    ,  0.6661541E-05,  0.4989503    ,   6.827915    ,  0.8911446    ,  0.7496415E-02,   24.17896    ,  0.1059548E-02,  0.9906408E-03,   3.981162    ,   30.49650    ,   34.47784    ,   21.17218    ,   45.89091    ,   67.06319    ,   620.2549    ,   107.6790    ,   727.9340    ,   645.4082    ,   184.0664    ,   829.4750    ,   15.21369    ,   0.000000    ,   869.7667    ,   6.861572    ,
           2010,            365,   5182.092    ,   1930.947    ,   3579.830    ,   845.6989    ,   1976.636    ,   757.2416    ,   173.7103    ,   21.94948    ,   1.808043    ,   3.826339    ,  0.2415664E-06,   0.000000    ,   3.826339    ,  0.8301704    ,  0.2344327E-02,   50.13416    ,  0.1306486E-05,  0.4449871E-06,   3.874520    ,   30.66795    ,   34.54261    ,   9.022995    ,   60.15056    ,   69.17258    ,   596.9839    ,   127.7123    ,   724.6940    ,   609.8814    ,   218.5308    ,   828.4092    ,   11.25490    ,   0.000000    ,   890.6321    ,   20.86536    ,
           2011,             31,   5237.247    ,   1935.125    ,   3582.237    ,   845.6989    ,   1976.636    ,   759.6527    ,   174.1298    ,   55.12420    ,   4.179933    ,   2.410808    ,  0.7561073E-06,   0.000000    ,   2.410807    ,   1.271044    ,  0.3369128E-02,   81.64389    ,  0.4599446E-04,  0.3623024E-07,   3.874520    ,   30.66795    ,   34.54261    ,   7.829191    ,   61.34488    ,   69.17271    ,   570.8929    ,   153.0857    ,   723.9777    ,   582.5967    ,   245.0985    ,   827.6931    ,   8.946012    ,   0.000000    ,   919.5572    ,   28.92511    ,
           2011,             59,   5282.842    ,   1941.818    ,   3583.778    ,   845.6989    ,   1976.636    ,   761.1723    ,   174.8844    ,   45.57299    ,   6.684993    ,   1.520207    ,  0.4389857E-05,   0.000000    ,   1.520203    ,  0.9198257    ,  0.4598484E-02,   127.9376    ,  0.8931256E-05,   0.000000    ,   3.874521    ,   30.66795    ,   34.54261    ,   7.806582    ,   61.36713    ,   69.17271    ,   549.3954    ,   174.1047    ,   723.5020    ,   561.0765    ,   266.1397    ,   827.2173    ,   7.476724    ,   0.000000    ,   963.5563    ,   43.99908    ,
           2011,             90,   5333.613    ,   1953.864    ,   3584.983    ,   845.6989    ,   1976.636    ,   762.3961    ,   176.0286    ,   50.75396    ,   12.03831    ,   1.223987    ,  0.6511410E-05,   0.000000    ,   1.223980    ,  0.4206954    ,  0.1438872E-01,   166.4434    ,  0.6372286E-01,  0.6986476E-02,   3.874520    ,   30.66795    ,   34.54261    ,   7.806524    ,   61.36719    ,   69.17271    ,   528.2245    ,   194.8719    ,   723.0955    ,   539.9055    ,   286.9071    ,   826.8108    ,   6.369578    ,   0.000000    ,   1000.124    ,   36.56769    ,
           2011,            120,   5391.832    ,   1967.446    ,   3585.914    ,   845.7045    ,   1976.636    ,   763.2968    ,   177.5010    ,   58.20312    ,   13.58198    ,  0.9032842    ,  0.5571825E-02,   0.000000    ,  0.8977112    ,  0.2606561    ,  0.1485459E-01,   207.9232    ,  0.1203656    ,  0.2758135    ,   3.875789    ,   30.67664    ,   34.55251    ,   7.831228    ,   61.34286    ,   69.17271    ,   520.3028    ,   204.3241    ,   724.6272    ,   532.0098    ,   296.3436    ,   828.3524    ,   5.537382    ,   0.000000    ,   1042.209    ,   42.08490    ,
           2011,            151,   5445.690    ,   1976.617    ,   3619.336    ,   853.1339    ,   2000.822    ,   765.0754    ,   179.0159    ,   53.86566    ,   9.168289    ,   33.39931    ,   7.430791    ,   24.18429    ,   1.784219    ,  0.6465993E-01,  0.2399406E-01,   168.7023    ,  0.4592109    ,   15.40304    ,   8.078363    ,   28.85779    ,   36.93612    ,   11.50264    ,   62.70481    ,   74.20771    ,   553.0769    ,   207.0555    ,   760.1332    ,   572.6579    ,   298.6180    ,   871.2771    ,   6.620743    ,   0.000000    ,   1047.147    ,   4.937866    ,
           2011,            181,   5508.291    ,   2005.206    ,   3780.062    ,   880.4999    ,   2117.513    ,   781.7400    ,   180.0550    ,   62.59013    ,   28.58851    ,   160.7238    ,   27.36709    ,   116.6931    ,   16.66371    ,  0.3351203E-01,  0.4585369E-01,   45.96240    ,  0.1668665    ,   11.45904    ,   21.84053    ,   10.36891    ,   32.20947    ,   28.51045    ,   42.36615    ,   70.87671    ,   624.7997    ,   205.9269    ,   830.7260    ,   675.1506    ,   258.6619    ,   933.8122    ,   19.65326    ,   0.000000    ,   999.6732    ,  -47.47357    ,
           2011,            212,   5579.423    ,   2063.560    ,   3856.078    ,   906.9568    ,   2147.073    ,   801.7313    ,   180.4469    ,   71.13332    ,   58.35044    ,   76.00975    ,   26.45745    ,   29.56072    ,   19.99149    ,  0.1104673E-01,  0.5070503E-01,   2.352486    ,  0.1174284E-01,  0.4097278    ,   22.42058    ,  0.4394913    ,   22.86010    ,   48.18528    ,   4.093251    ,   52.27854    ,   631.6439    ,   190.8404    ,   822.4844    ,   702.2498    ,   195.3732    ,   897.6230    ,   24.42823    ,   0.000000    ,   924.4766    ,  -75.19659    ,
           2011,            243,   5616.845    ,   2100.892    ,   3905.805    ,   931.2917    ,   2149.797    ,   824.4179    ,   180.5612    ,   37.45797    ,   37.33123    ,   49.74567    ,   24.33695    ,   2.722038    ,   22.68672    ,  0.1239641E-01,  0.3041327E-01,  0.2167000    ,  0.1247851E-02,  0.6625642E-02,   18.98212    ,  0.1238892E-01,   18.99449    ,   46.53283    ,   0.000000    ,   46.53283    ,   641.2102    ,   160.0478    ,   801.2585    ,   706.7252    ,   160.0602    ,   866.7859    ,   26.72298    ,   0.000000    ,   893.7692    ,  -30.70734    ,
           2011,            273,   5643.741    ,   2124.550    ,   3939.008    ,   942.9393    ,   2154.552    ,   841.2259    ,   180.5177    ,   26.92432    ,   23.65722    ,   33.21142    ,   11.64934    ,   4.754723    ,   16.80735    ,  0.5097935E-01,  0.1833191E-01,   1.725864    ,  0.1595411E-01,  0.1078739E-01,   19.98730    ,  0.7188886    ,   20.70620    ,   47.64428    ,  0.6371194E-01,   47.70798    ,   642.8821    ,   139.3803    ,   782.2627    ,   710.5137    ,   140.1629    ,   850.6769    ,   23.40063    ,   0.000000    ,   875.8892    ,  -17.88007    ,
           2011,            304,   5684.563    ,   2132.613    ,   3961.086    ,   944.1196    ,   2164.157    ,   852.5239    ,   180.5059    ,   40.80538    ,   8.062695    ,   22.07582    ,   1.181395    ,   9.595963    ,   11.29845    ,  0.1181566    ,  0.2244978E-01,   9.219715    ,  0.6842988E-02,  0.4481613E-02,   11.43739    ,   19.06314    ,   30.50052    ,   40.86108    ,   8.508940    ,   49.37003    ,   634.3235    ,   134.1763    ,   768.4987    ,   686.6219    ,   161.7484    ,   848.3693    ,   18.94502    ,   0.000000    ,   876.6819    ,  0.7927856    ,
           2011,            334,   5741.964    ,   2138.284    ,   3967.069    ,   944.1196    ,   2164.418    ,   858.2181    ,   180.6232    ,   57.39389    ,   5.669636    ,   5.986831    ,  0.5261699E-06,  0.2928198    ,   5.694013    ,   1.101925    ,  0.5255536E-02,   35.19461    ,  0.7274631E-03,  0.1504114E-03,   3.874675    ,   29.41644    ,   33.29107    ,   17.41292    ,   50.99856    ,   68.41117    ,   607.5302    ,   135.8174    ,   743.3474    ,   628.8177    ,   216.2325    ,   845.0497    ,   13.78622    ,   0.000000    ,   895.1409    ,   18.45892    ,
           2011,            365,   5782.950    ,   2142.156    ,   3970.387    ,   944.1196    ,   2164.418    ,   861.5519    ,   181.1008    ,   40.97765    ,   3.868345    ,   3.334031    ,  0.2797159E-06,   0.000000    ,   3.334030    ,   1.218850    ,  0.1230728E-02,   82.76811    ,   0.000000    ,   0.000000    ,   3.874520    ,   29.42331    ,   33.29786    ,   9.307597    ,   59.78731    ,   69.09474    ,   587.8449    ,   153.8051    ,   741.6498    ,   601.0270    ,   243.0157    ,   844.0424    ,   10.45864    ,   0.000000    ,   938.4904    ,   43.34949    ,
           2012,             31,   5825.907    ,   2147.203    ,   3972.563    ,   944.1196    ,   2164.418    ,   863.7327    ,   181.8940    ,   42.94028    ,   5.043970    ,   2.180658    ,  0.8605980E-06,   0.000000    ,   2.180656    ,   1.276260    ,  0.1938415E-02,   121.1827    ,  0.1924997E-04,  0.9543115E-06,   3.874520    ,   29.42333    ,   33.29786    ,   8.166663    ,   60.95660    ,   69.12302    ,   566.8815    ,   174.0296    ,   740.9111    ,   578.9227    ,   264.4095    ,   843.3320    ,   8.485515    ,   0.000000    ,   974.2794    ,   35.78906    ,
           2012,             60,   5862.802    ,   2153.193    ,   3974.009    ,   944.1196    ,   2164.418    ,   865.1979    ,   182.8404    ,   36.90840    ,   5.988217    ,   1.465733    ,  0.1120840E-04,   0.000000    ,   1.465721    ,  0.6196942    ,  0.7771163E-02,   152.5144    ,  0.1040528E-03,  0.1662691E-04,   3.874521    ,   29.42343    ,   33.29787    ,   7.878530    ,   61.25819    ,   69.13673    ,   545.9960    ,   194.3926    ,   740.3906    ,   557.7491    ,   285.0743    ,   842.8252    ,   7.198843    ,   0.000000    ,   1003.166    ,   28.88617    ,
           2012,             91,   5935.455    ,   2166.673    ,   3975.286    ,   944.1196    ,   2164.418    ,   866.3748    ,   184.2391    ,   72.66617    ,   13.48210    ,   1.177425    ,  0.8628995E-05,   0.000000    ,   1.177417    ,  0.5677201    ,  0.1288671E-01,   201.0550    ,  0.3043577E-01,  0.2977159E-01,   3.874520    ,   29.42333    ,   33.29786    ,   7.839046    ,   61.31044    ,   69.14845    ,   529.6373    ,   210.5425    ,   740.1793    ,   541.3509    ,   301.2763    ,   842.6255    ,   6.235569    ,   0.000000    ,   1050.527    ,   47.36151    ,
           2012,            121,   5977.333    ,   2175.824    ,   3979.137    ,   945.7668    ,   2165.572    ,   867.3568    ,   185.8551    ,   41.90985    ,   9.154431    ,   3.784522    ,   1.648102    ,   1.156570    ,  0.9798489    ,  0.9600169E-01,  0.1848133E-01,   226.0453    ,  0.2898873    ,   3.390019    ,   4.527833    ,   30.21499    ,   34.74274    ,   8.991457    ,   61.47343    ,   70.46514    ,   532.8594    ,   217.6923    ,   750.5524    ,   546.3787    ,   309.3807    ,   855.7603    ,   5.735788    ,   0.000000    ,   1087.945    ,   37.41833    ,
           2012,            152,   5999.091    ,   2186.009    ,   4021.703    ,   950.3901    ,   2200.224    ,   870.6463    ,   187.4990    ,   21.75733    ,   10.18810    ,   42.57024    ,   4.623856    ,   34.65547    ,   3.290885    ,  0.4155786E-01,  0.1022996E-01,   163.9737    ,  0.2643239    ,   9.989917    ,   9.920430    ,   27.40809    ,   37.32862    ,   14.08454    ,   62.31276    ,   76.39719    ,   580.1481    ,   218.7806    ,   798.9303    ,   604.1530    ,   308.5015    ,   912.6561    ,   9.021325    ,   0.000000    ,   1085.965    ,  -1.979980    ,
           2012,            182,   6158.537    ,   2213.526    ,   4223.935    ,   992.0573    ,   2326.902    ,   904.5250    ,   188.7401    ,   159.4449    ,   27.51674    ,   202.2252    ,   41.66979    ,   126.6768    ,   33.87846    ,  0.7928330E-01,  0.5424067E-01,   67.59012    ,  0.4343368    ,   21.15237    ,   20.98006    ,   12.39168    ,   33.37172    ,   29.67292    ,   41.68772    ,   71.36057    ,   627.4703    ,   217.3872    ,   844.8574    ,   678.1232    ,   271.4666    ,   949.5897    ,   29.17038    ,   0.000000    ,   1046.916    ,  -39.04944    ,
           2012,            213,   6201.262    ,   2267.334    ,   4332.908    ,   1022.101    ,   2363.308    ,   947.0514    ,   189.2308    ,   42.76209    ,   53.80835    ,   108.9738    ,   30.04354    ,   36.40450    ,   42.52579    ,  0.4585311E-02,  0.4189409E-01,   3.479656    ,  0.1306821E-01,  0.7894967    ,   22.01416    ,  0.5623746    ,   22.57656    ,   46.93303    ,   5.504617    ,   52.43760    ,   635.2913    ,   200.2583    ,   835.5500    ,   704.2385    ,   206.3252    ,   910.5641    ,   35.85612    ,   0.000000    ,   949.9599    ,  -96.95612    ,
           2012,            244,   6227.842    ,   2301.510    ,   4386.782    ,   1046.889    ,   2365.582    ,   973.8448    ,   189.2703    ,   26.58278    ,   34.17982    ,   53.85509    ,   24.79016    ,   2.271828    ,   26.79308    ,  0.6003644E-02,  0.3034294E-01,  0.1363905    ,  0.1141577E-02,  0.7483501E-02,   18.38930    ,  0.6261501E-02,   18.39561    ,   45.39302    ,   0.000000    ,   45.39302    ,   641.3644    ,   161.0148    ,   802.3791    ,   705.1467    ,   161.0211    ,   866.1677    ,   29.05702    ,   0.000000    ,   895.3982    ,  -54.56171    ,
           2012,            274,   6259.564    ,   2324.901    ,   4417.498    ,   1057.389    ,   2369.781    ,   989.8778    ,   189.1414    ,   31.72830    ,   23.39182    ,   30.72926    ,   10.50240    ,   4.194824    ,   16.03198    ,  0.2283387E-01,  0.2142970E-01,  0.6946583    ,  0.3264942E-02,  0.9093562E-02,   19.71126    ,  0.4730890    ,   20.18438    ,   46.88513    ,  0.7344726E-01,   46.95860    ,   638.6503    ,   143.2123    ,   781.8629    ,   705.2466    ,   143.7588    ,   849.0059    ,   22.89190    ,   0.000000    ,   872.6390    ,  -22.75916    ,
           2012,            305,   6325.102    ,   2337.223    ,   4435.492    ,   1058.203    ,   2375.509    ,   1001.327    ,   189.1096    ,   65.53321    ,   12.32106    ,   17.99103    ,  0.8161780    ,   5.724361    ,   11.45048    ,  0.4124285    ,  0.2217111E-01,   15.99194    ,  0.1577793E-01,  0.5565972E-02,   12.72576    ,   17.03343    ,   29.75919    ,   42.22881    ,   4.821354    ,   47.05015    ,   633.6133    ,   137.2790    ,   770.8925    ,   688.5679    ,   159.1338    ,   847.7018    ,   19.02745    ,   0.000000    ,   883.1703    ,   10.53131    ,
           2012,            335,   6377.287    ,   2341.988    ,   4444.963    ,   1058.203    ,   2378.867    ,   1007.423    ,   189.3449    ,   52.20337    ,   4.767339    ,   9.457431    ,  0.7357624E-05,   3.361167    ,   6.096261    ,  0.7600164    ,  0.1054086E-01,   62.62639    ,  0.1598542E-01,  0.1569766E-02,   6.717323    ,   25.59016    ,   32.30750    ,   34.15861    ,   27.30760    ,   61.46616    ,   613.8487    ,   136.3345    ,   750.1833    ,   654.7246    ,   189.2322    ,   843.9570    ,   14.20214    ,   0.000000    ,   921.5709    ,   38.40051    ,
           2012,            366,   6415.532    ,   2344.635    ,   4448.763    ,   1058.203    ,   2378.920    ,   1011.072    ,   189.8756    ,   38.23003    ,   2.644068    ,   3.756148    ,  0.2798535E-06,  0.1068667    ,   3.649277    ,   1.224109    ,  0.1784844E-02,   103.7861    ,  0.1769793E-03,  0.1323262E-06,   4.258640    ,   28.73079    ,   32.98952    ,   17.81316    ,   47.67988    ,   65.49295    ,   602.5465    ,   140.8180    ,   743.3654    ,   624.6183    ,   217.2287    ,   841.8478    ,   10.90445    ,   0.000000    ,   957.7648    ,   36.19391    ,
           2013,             31,   6447.274    ,   2347.579    ,   4451.106    ,   1058.203    ,   2378.920    ,   1013.453    ,   190.6206    ,   31.74445    ,   2.945117    ,   2.385415    ,  0.6234507E-05,  0.5650796E-02,   2.379757    ,  0.7649112    ,  0.3389858E-02,   132.9859    ,  0.5446752E-06,   0.000000    ,   3.896374    ,   29.18567    ,   33.08204    ,   12.09680    ,   55.34403    ,   67.44091    ,   581.5900    ,   158.8167    ,   740.4063    ,   597.5832    ,   243.3464    ,   840.9293    ,   8.835253    ,   0.000000    ,   983.5190    ,   25.75421    ,
           2013,             59,   6471.806    ,   2352.507    ,   4452.677    ,   1058.203    ,   2378.920    ,   1014.995    ,   191.3782    ,   24.54504    ,   4.930573    ,   1.541749    ,  0.7919005E-05,  0.2100208E-05,   1.541739    ,  0.2520010    ,  0.7466992E-02,   153.6151    ,  0.7274961E-03,  0.1200188E-04,   3.877140    ,   29.20861    ,   33.08571    ,   10.58567    ,   57.57127    ,   68.15704    ,   562.5731    ,   176.4196    ,   738.9930    ,   577.0359    ,   263.1995    ,   840.2357    ,   7.495514    ,   0.000000    ,   1001.605    ,   18.08594    ,
           2013,             90,   6519.104    ,   2361.767    ,   4453.971    ,   1058.207    ,   2378.944    ,   1016.298    ,   192.4259    ,   47.28705    ,   9.257307    ,   1.334202    ,  0.4312384E-02,  0.2466050E-01,   1.305228    ,  0.3185233    ,  0.9398201E-02,   184.9691    ,  0.2850560E-01,  0.8080110E-01,   3.876684    ,   29.21709    ,   33.09394    ,   9.708609    ,   58.63827    ,   68.34684    ,   547.5185    ,   190.9076    ,   738.4275    ,   561.1038    ,   278.7630    ,   839.8683    ,   6.557579    ,   0.000000    ,   1031.750    ,   30.14471    ,
           2013,            120,   6573.403    ,   2374.115    ,   4455.695    ,   1058.490    ,   2379.374    ,   1017.379    ,   193.6562    ,   54.33005    ,   12.35041    ,   1.753706    ,  0.2832410    ,  0.4213928    ,   1.049072    ,  0.2125288    ,  0.1351465E-01,   205.5774    ,  0.9890047E-01,  0.7038001    ,   4.020255    ,   31.61744    ,   35.63761    ,   9.616092    ,   59.34801    ,   68.96420    ,   547.0277    ,   198.8597    ,   745.8863    ,   560.6641    ,   289.8252    ,   850.4881    ,   5.974177    ,   0.000000    ,   1062.366    ,   30.61670    ,
           2013,            151,   6656.923    ,   2387.915    ,   4559.041    ,   1077.013    ,   2458.419    ,   1023.197    ,   194.7731    ,   83.53767    ,   13.79964    ,   103.3737    ,   18.52419    ,   79.04217    ,   5.807262    ,  0.1003728    ,  0.3314343E-01,   130.7067    ,  0.2360756    ,   14.83491    ,   14.29160    ,   22.11111    ,   36.40272    ,   19.39242    ,   55.29255    ,   74.68478    ,   589.0017    ,   201.8242    ,   790.8240    ,   622.6857    ,   279.2278    ,   901.9115    ,   10.70094    ,   0.000000    ,   1043.689    ,  -18.67737    ,
           2013,            181,   6775.617    ,   2431.311    ,   4748.313    ,   1103.490    ,   2571.766    ,   1072.632    ,   195.5409    ,   118.6715    ,   43.39229    ,   189.2646    ,   26.47952    ,   113.3527    ,   49.43232    ,  0.2314295E-01,  0.4640704E-01,   37.28857    ,  0.1043268    ,   6.476712    ,   22.37383    ,   8.021914    ,   30.39575    ,   37.31461    ,   29.72116    ,   67.03578    ,   630.2919    ,   200.4345    ,   830.7257    ,   689.9803    ,   238.1776    ,   928.1572    ,   36.80234    ,   0.000000    ,   1002.423    ,  -41.26611    ,
           2013,            212,   6816.622    ,   2487.991    ,   4827.521    ,   1134.900    ,   2580.964    ,   1111.231    ,   195.6944    ,   41.01252    ,   56.67962    ,   79.20001    ,   31.40954    ,   9.193108    ,   38.59738    ,  0.4570146E-02,  0.3619918E-01,  0.2364068    ,  0.2119696E-02,  0.4793710E-01,   19.83932    ,  0.2414911E-01,   19.86350    ,   47.22782    ,  0.5270168    ,   47.75487    ,   639.4211    ,   174.8779    ,   814.3004    ,   706.4882    ,   175.4290    ,   881.9188    ,   34.54683    ,   0.000000    ,   916.7441    ,  -85.67871    ,
           2013,            243,   6858.945    ,   2529.895    ,   4881.050    ,   1160.654    ,   2584.771    ,   1135.206    ,   195.5742    ,   42.33743    ,   41.90156    ,   53.53792    ,   25.75731    ,   3.804790    ,   23.97574    ,  0.3548551E-02,  0.5298666E-01,  0.5611378E-02,  0.9501118E-04,  0.1035370E-01,   19.76841    ,  0.3953329E-02,   19.77235    ,   46.92902    ,   0.000000    ,   46.92902    ,   646.7935    ,   137.8074    ,   784.6002    ,   713.4908    ,   137.8114    ,   851.3016    ,   27.45798    ,   0.000000    ,   878.8219    ,  -37.92224    ,
           2013,            273,   6925.007    ,   2557.476    ,   4922.532    ,   1173.938    ,   2594.979    ,   1153.181    ,   195.3577    ,   66.07134    ,   27.58025    ,   41.47440    ,   13.28633    ,   10.21152    ,   17.97663    ,  0.9344477E-01,  0.4330650E-01,   1.669307    ,  0.9209028E-02,  0.7312583E-02,   21.28081    ,   1.287289    ,   22.56808    ,   48.80098    ,  0.2330618E-02,   48.80333    ,   653.9388    ,   112.3758    ,   766.3141    ,   724.0206    ,   113.6654    ,   837.6855    ,   23.98299    ,   0.000000    ,   863.4839    ,  -15.33795    ,
           2013,            304,   6958.023    ,   2563.790    ,   4944.552    ,   1173.943    ,   2604.667    ,   1165.496    ,   195.2041    ,   33.02383    ,   6.313684    ,   22.00857    ,  0.4704987E-02,   9.688915    ,   12.31499    ,  0.2195076    ,  0.1265894E-01,   19.04171    ,  0.1817951E-01,  0.9999267E-02,   12.10823    ,   19.70592    ,   31.81418    ,   42.89906    ,   8.916897    ,   51.81603    ,   645.2118    ,   105.4532    ,   750.6647    ,   700.2191    ,   134.0760    ,   834.2949    ,   19.65039    ,   0.000000    ,   873.2375    ,   9.753601    ,
           2013,            334,   7000.965    ,   2568.158    ,   4953.418    ,   1173.943    ,   2606.808    ,   1172.208    ,   195.1833    ,   42.93440    ,   4.367476    ,   8.869227    ,  0.3850687E-05,   2.157574    ,   6.711643    ,  0.7164483    ,  0.8546264E-02,   49.72266    ,  0.1648765E-02,  0.4022746E-03,   6.554201    ,   28.39752    ,   34.95179    ,   26.91465    ,   38.06174    ,   64.97643    ,   622.5010    ,   105.6564    ,   728.1571    ,   655.9698    ,   172.1157    ,   828.0853    ,   14.83891    ,   0.000000    ,   893.3745    ,   20.13690    ,
           2013,            365,   7040.070    ,   2571.207    ,   4957.575    ,   1173.943    ,   2606.917    ,   1176.243    ,   195.3526    ,   39.12569    ,   3.047975    ,   4.178915    ,  0.2824265E-06,  0.1448267    ,   4.034089    ,   1.112112    ,  0.1822744E-02,   81.33170    ,  0.1031246E-04,  0.1903908E-07,   4.026236    ,   31.84554    ,   35.87196    ,   14.97645    ,   52.93744    ,   67.91365    ,   603.2554    ,   118.5730    ,   721.8288    ,   622.2581    ,   203.3559    ,   825.6144    ,   11.39400    ,   0.000000    ,   919.4548    ,   26.08038    ,
